time_us,x,y,z
4289322915,-0.296881,0.351948,-9.876082
4289324101,-0.284910,0.332794,-9.844957
4289325280,-0.299275,0.339977,-9.782708
4289326465,-0.301669,0.356736,-9.809045
4289327651,-0.308852,0.311246,-9.852140
4289328842,-0.337582,0.356736,-9.809045
4289330035,-0.337582,0.347159,-9.799467
4289331208,-0.325611,0.339977,-9.813833
4289332395,-0.342371,0.330400,-9.823410
4289333575,-0.284910,0.325611,-9.854534
4289334772,-0.268151,0.354342,-9.825804
4289335954,-0.258574,0.311246,-9.849746
4289337147,-0.330400,0.371101,-9.768343
4289338331,-0.284910,0.397437,-9.809045
4289339520,-0.313640,0.452504,-9.859323
4289340705,-0.335188,0.387861,-9.868899
4289341890,-0.356736,0.368707,-9.844957
4289343074,-0.304064,0.375890,-9.878476
4289344249,-0.296881,0.356736,-9.842564
4289345432,-0.289698,0.313640,-9.806650
4289346620,-0.335188,0.320823,-9.842564
4289347812,-0.368707,0.383072,-9.825804
4289348998,-0.378284,0.330400,-9.821015
4289350189,-0.366313,0.397437,-9.883265
4289351382,-0.313640,0.409408,-9.902418
4289352565,-0.351948,0.387861,-9.945514
4289353755,-0.368707,0.347159,-9.911995
4289354937,-0.330400,0.339977,-9.871294
4289356119,-0.282516,0.284910,-9.844957
4289357296,-0.308852,0.354342,-9.945514
4289358483,-0.342371,0.328006,-9.909601
4289359666,-0.284910,0.342371,-9.856929
4289360863,-0.287304,0.344765,-9.904813
4289362044,-0.306458,0.339977,-9.950302
4289363219,-0.251391,0.339977,-9.904813
4289364401,-0.260968,0.397437,-9.801862
4289365587,-0.332794,0.411803,-9.789890
4289366773,-0.335188,0.407014,-9.823410
4289367959,-0.378284,0.418985,-9.878476
4289369147,-0.344765,0.390255,-9.794679
4289370340,-0.337582,0.263362,-9.770737
4289371527,-0.330400,0.313640,-9.823410
4289372715,-0.325611,0.344765,-9.773131
4289373908,-0.354342,0.395043,-9.806650
4289375092,-0.366313,0.395043,-9.825804
4289376263,-0.342371,0.447716,-9.883265
4289377451,-0.337582,0.423774,-9.840169
4289378633,-0.337582,0.407014,-9.809045
4289379832,-0.354342,0.359130,-9.806650
4289381004,-0.316035,0.368707,-9.832987
4289382200,-0.275333,0.351948,-9.868899
4289383383,-0.325611,0.342371,-9.816227
4289384575,-0.335188,0.342371,-9.825804
4289385767,-0.318429,0.373495,-9.768343
4289386952,-0.304064,0.356736,-9.854534
4289388129,-0.308852,0.423774,-9.888053
4289389317,-0.354342,0.354342,-9.938332
4289390499,-0.378284,0.304064,-9.931149
4289391685,-0.318429,0.342371,-9.821015
4289392877,-0.292093,0.366313,-9.842564
4289394063,-0.304064,0.390255,-9.787497
4289395232,-0.409408,0.383072,-9.916783
4289396418,-0.404620,0.359130,-9.969456
4289397599,-0.392649,0.289698,-9.926360
4289398790,-0.330400,0.287304,-9.967062
4289399970,-0.323217,0.335188,-9.895236
4289401165,-0.359130,0.371101,-9.935937
4289402353,-0.361524,0.354342,-9.900024
4289403538,-0.351948,0.395043,-9.871294
4289404719,-0.354342,0.450110,-9.926360
4289405915,-0.292093,0.414197,-9.976639
4289407102,-0.323217,0.399832,-9.931149
4289408283,-0.318429,0.347159,-9.866506
4289409468,-0.272939,0.359130,-9.856929
4289410658,-0.272939,0.421380,-9.806650
4289411848,-0.260968,0.421380,-9.792285
4289413032,-0.282516,0.399832,-9.770737
4289414207,-0.337582,0.361524,-9.950302
4289415393,-0.332794,0.354342,-9.938332
4289416576,-0.335188,0.392649,-9.864111
4289417773,-0.299275,0.368707,-9.775525
4289418955,-0.272939,0.304064,-9.782708
4289420146,-0.299275,0.294487,-9.856929
4289421333,-0.292093,0.368707,-9.921572
